pub_date,title,authors,doi,ark,journal,collaboration,num_yellowstone_authors,yellowstone_authors,sum_author_charges,other_ncar_authors
2010-05-26,Seasonal variation of the Hough modes of the diurnal component of ozone heating evaluated from Aura Microwave Limb Sounder observations,"Xu, J.; Smith, A.; Jiang, G.; et al",10.1029/2009JD013179,http://n2t.net/ark:/85065/d7q52q35,Journal of Geophysical Research-Atmospheres,UCAR and Other,1,"Smith, A.",1580391.2,
2010-09-25,Effects of causally driven cusp O⁺ outflow on the storm time magnetosphere-ionosphere system using a multifluid global simulation,"Brambles, O.; Lotko, W.; Damiano, P.; et al",10.1029/2010JA015469,http://n2t.net/ark:/85065/d7668dp1,Journal of Geophysical Research-Space Physics,UCAR and University,1,"Wiltberger, M.",2063680.9,
2010-08-21,Magnetic reconnection at the dayside magnetopause in global Lyon-Fedder-Mobarry simulations,"Oullette, J.; Rogers, B.; Wiltberger, M.; et al",10.1029/2009JA014886,http://n2t.net/ark:/85065/d7xp75dh,Journal of Geophysical Research-Space Physics,UCAR and University,1,"Wiltberger, M.",2063680.9,
2010-06-19,Seasonal and QBO variations in the OH nightglow emission observed by TIMED/SABER,"Gao, H.; Xu, J.; Wu, Q.",10.1029/2009JA014641,http://n2t.net/ark:/85065/d7p84cc3,Journal of Geophysical Research-Space Physics,UCAR and University,1,"Wu, Q.",66337.0,
2010-01-01,Sea surface temperature variability: Patterns and mechanisms,"Deser, C.; Alexander, M.; Xie, S.; et al",10.1146/annurev-marine-120408-151453,http://n2t.net/ark:/85065/d7dr2w0z,Annual Review of Marine Science,"UCAR, University and Other",1,"Phillips, A.",112.2,"Deser, C."
2010-01-15,The seasonal atmospheric response to projected Arctic Sea ice loss in the late twenty-first century,"Deser, C.; Tomas, R.; Alexander, M.; et al",10.1175/2009JCLI3053.1,http://n2t.net/ark:/85065/d7571cg9,Journal of Climate,UCAR and Other,2,"Tomas, R.; Lawrence, D.",10924814.0,"Deser, C."
2010-07-01,History of sea ice in the Arctic,"Polyak, L.; Alley, R.; Andrews, J.; et al",10.1016/j.quascirev.2010.02.010,http://n2t.net/ark:/85065/d7wq048p,Quaternary Science Reviews,"UCAR, University and Other",1,"Holland, M.",1193848.9,
2010-02-01,The sea ice mass budget of the Arctic and its future change as simulated by coupled climate models,"Holland, M.; Serreze, M.; Stroeve, J.",10.1007/s00382-008-0493-4,http://n2t.net/ark:/85065/d7n87b85,Climate Dynamics,UCAR and University,1,"Holland, M.",1193848.9,
2010-06-29,Longitudinal variation of tides in the MLT region: 2. Relative effects of solar radiative and latent heating,"Zhang, X.; Hagan, M.; Forbes, J.",10.1029/2009JA014898,http://n2t.net/ark:/85065/d7cr5ttq,Journal of Geophysical Research,UCAR and University,1,"Hagan, M.",,
2010-08-11,Observations of ozone production in a dissipating tropical convective cell during TC4,"Morris, G.; Thompson, M.; Pickering, K.; et al",10.5194/acpd-10-18953-2010,http://n2t.net/ark:/85065/d7br8snw,Atmospheric Chemistry and Physics,"UCAR, University and Other",1,"Kucera, P.",15288.2,
2011-05-01,Intercomparison of mesoscale model simulations of the daytime valley wind system,"Schmidli, J.; Billings, B.; Chow, F.; et al",10.1175/2010MWR3523.1,http://n2t.net/ark:/85065/d737796j,Monthly Weather Review,"UCAR, University and Other",1,"Wyszogrodzki, A.",487048.0,"Schmidli, J.; Grubisic, V."
2010-01-01,The Concordiasi project in Antarctica,"Rabier, F.; Bouchard, A.; Brun, E.; et al",10.1175/2009BAMS2764.1,http://n2t.net/ark:/85065/d7gf0tzf,Bulletin of the American Meteorological Society,"UCAR, University and Other",2,"Powers, J.; Van Andel, J.",6369.9,"Cohn, S.; Hock, T.; Fox, J.; Cole, H.; Parsons, D.; Romberg, K."
2010-05-01,Le projet Concordiasi en Antarctique,"Rabier, F.; Bouchard, A.; Brun, E.; et al",,http://n2t.net/ark:/85065/d7348kvq,La Météorologie,"UCAR, University and Other",2,"Powers, J.; Van Andel, J.",6369.9,"Cohn, S.; Hock, T.; Fox, J.; Cole, H.; Parsons, D.; Romberg, K."
2010-11-01,On spontaneous formation of current sheets: Untwisted magnetic fields,"Bhattacharyya, R.; Low, B.; Smolarkiewicz, P.",10.1063/1.3496379,http://n2t.net/ark:/85065/d7tm7bk6,Physics of Plasmas,UCAR and Other,1,"Smolarkiewicz, P.",45736.1,"Bhattacharyya, R.; Low, B."
2010-12-28,Potential climate impact of black carbon emitted by rockets,"Ross, M.; Mills, M.; Toohey, D.",10.1029/2010GL044548,http://n2t.net/ark:/85065/d79p324k,Geophysical Research Letters,"UCAR, University and Other",1,"Mills, M.",11764297.6,
2010-12-16,Estimation of total lightning from various storm parameters: A cloud-resolving model study,"Barthe, C.; Deierling, W.; Barth, M.",10.1029/2010JD014405,http://n2t.net/ark:/85065/d7251jn0,Journal of Geophysical Research-Atmospheres,UCAR and Other,1,"Deierling, W.",,"Barth, M."
2010-11-25,Can 3-D models explain the observed fractions of fossil and non-fossil carbon in and near Mexico City?,"Hodzic, A.; Jimenez, J.; Prévôt, A.; et al",10.5194/acp-10-10997-2010,http://n2t.net/ark:/85065/d7j67hfv,Atmospheric Chemistry and Physics,"UCAR, University and Other",1,"Hodzic, A.",234568.9,"Madronich, S."
2011-01-12,Could wind have parted the Red Sea?,"Drews, C.",10.1080/00431672.2011.536122,http://n2t.net/ark:/85065/d74x588g,Weatherwise,UCAR only,1,"Drews, C.",161.4,
2011-06-16,"Exploring Earth's atmosphere with radio occultation: Contributions to weather, climate and space weather","Anthes, R.",10.5194/amt-4-1077-2011,http://n2t.net/ark:/85065/d7rr1zqx,Atmospheric Measurement Techniques,UCAR only,,,,"Anthes, R."
2011-01-22,"Seasonal variations of the mesospheric Fe layer at Rothera, Antarctica (67.5°S, 68.0°W)","Gardner, C.; Chu, X.; Espy, P.; et al",10.1029/2010JD014655,http://n2t.net/ark:/85065/d7h70g91,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Marsh, D.",1714951.2,
2010-11-02,Strong longitudinal variations in the OH nightglow,"Xu, J.; Smith, A.; Jiang, G.; et al",10.1029/2010GL043972,http://n2t.net/ark:/85065/d77p8zv1,Geophysical Research Letters,"UCAR, University and Other",1,"Smith, A.",1580391.2,
2010-12-04,Thermosphere extension of the Whole Atmosphere Community Climate Model,"Liu, H.; Foster, B.; Hagan, M.; et al",10.1029/2010JA015586,http://n2t.net/ark:/85065/d7057gdp,Journal of Geophysical Research-Space Physics,"UCAR, University and Other",12,"Foster, B.; Hagan, M.; McInerney, J.; Maute, A.; Qian, L.; Richmond, A.; Roble, R.; Garcia, R.; Kinnison, D.; Marsh, D.; Smith, A.; Richter, J.",37387319.1,"Liu, H.; Solomon, S."
2010-10-23,Multimodel assessment of the upper troposphere and lower stratosphere: Extratropics,"Hegglin, M.; Gettelman, A.; Hoor, P.; et al",10.1029/2010JD013884,http://n2t.net/ark:/85065/d7qr4xm0,Journal of Geophysical Research,"UCAR, University and Other",4,"Gettelman, A.; Tilmes, S.; Kinnison, D.; Lamarque, J.",36664812.7,"Pan, L."
2010-12-23,,no authors found,10.5194/acp-10-12191-2010,http://n2t.net/ark:/85065/d7z89cw6,,,,,,
2011-01-13,The vertical distribution of ozone instantaneous radiative forcing from satellite and chemistry climate models,"Aghedo, A.; Bowman, K.; Worden, H.; et al",10.1029/2010JD014243,http://n2t.net/ark:/85065/d7d79bwg,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Lamarque, J.",7153687.7,"Worden, H."
2011-11-01,Helical turbulence prevails over inertial waves in forced rotating flows at high Reynolds and low Rossby numbers,"Baerenzung, J.; Rosenberg, D.; Mininni, P.; et al",10.1175/2010JAS3445.1,http://n2t.net/ark:/85065/d74t6jvr,Journal of the Atmospheric Sciences,UCAR only,2,"Rosenberg, D.; Mininni, P.",66050.6,"Baerenzung, J.; Pouquet, A."
2011-04-27,Measurements of atmospheric mercury in Shanghai during September 2009,"Friedli, H.; Arellano, A.; Geng, F.; et al",10.5194/acpd-10-30279-2010,http://n2t.net/ark:/85065/d73t9hrt,Atmospheric Chemistry and Physics,UCAR and Other,1,"Arellano, A.",,"Friedli, H."
2010-12-01,Two limits of initial-value decadal predictability in a CGCM,"Branstator, G.; Teng, H.",10.1007/s00382-010-0977-x,http://n2t.net/ark:/85065/d79c6xx8,Journal of Climate,UCAR only,2,"Branstator, G.; Teng, H.",58344.8,
2011-01-21,Climate forcing reconstructions for use in PMIP simulations of the last millennium (v1.0),"Schmidt, G.; Jungclaus, J.; Ammann, C.; et al",10.5194/gmd-4-33-201,http://n2t.net/ark:/85065/d7sb467v,Geoscientific Model Development,"UCAR, University and Other",2,"Ammann, C.; Otto-Bliesner, B.",3397120.6,
2010-11-15,Anthropogenic land cover changes in a GCM with surface albedo changes based on MODIS data,"Kvalevåg, M.; Myhre, G.; Bonan, G.; et al",10.1002/joc.2012,http://n2t.net/ark:/85065/d7hx1d64,International Journal of Climatology,"UCAR, University and Other",2,"Bonan, G.; Levis, S.",5566264.4,
2010-10-21,Recent decline in the global land evapotranspiration trend due to limited moisture supply,"Jung, M.; Reichstein, M.; Ciais, P.; et al",10.1038/nature09396,http://n2t.net/ark:/85065/d78c9wrf,Nature,"UCAR, University and Other",2,"Bonan, G.; Oleson, K.",988327.9,
2011-04-01,Biophysical considerations in forestry for climate protection,"Anderson, R.; Canadell, J.; Randerson, J.; et al",10.1890/090179,http://n2t.net/ark:/85065/d70v8d8b,Frontiers in Ecology and the Environment,"UCAR, University and Other",1,"Bonan, G.",113.7,
2011-05-05,Parameterization improvements and functional and structural advances in version 4 of the Community Land Model,"Lawrence, D.; Oleson, K.; Flanner, M.; et al",10.1029/2011MS000045,http://n2t.net/ark:/85065/d7rf5vhd,Journal of Advances in Modeling Earth Systems,"UCAR, University and Other",6,"Lawrence, D.; Oleson, K.; Swenson, S.; Lawrence, P.; Levis, S.; Bonan, G.",23869990.8,
2011-05-18,Improving canopy processes in the Community Land Model version 4 (CLM4) using global flux fields empirically inferred from FLUXNET data,"Bonan, G.; Lawrence, P.; Oleson, K.; et al",10.1029/2010JG001593,http://n2t.net/ark:/85065/d7gx4c2r,Journal of Geophysical Research-Biogeosciences,UCAR and Other,6,"Bonan, G.; Lawrence, P.; Oleson, K.; Levis, S.; Lawrence, D.; Swenson, S.",17335023.8,
2010-11-06,A microwave land data assimilation system: Scheme and preliminary evaluation over China,"Tian, X.; Xie, Z.; Dai, A.; et al",10.1029/2010JD014370,http://n2t.net/ark:/85065/d77d2vmm,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Dai, A.",114331.2,
2011-11-01,COSMO-CLM²: a new version of the COSMO-CLM model coupled to the Community Land Model,"Davin, E.; Stockli, R.; Jaeger, E.; et al",10.1007/s00382-011-1019-z,http://n2t.net/ark:/85065/d7qf8tc1,Climate Dynamics,UCAR and Other,1,"Levis, S.",5566150.7,
2011-03-01,The surface-pressure signature of atmospheric tides in modern climate models,"Covey, C.; Dai, A.; Marsh, D.; et al",10.1175/2010JAS3560.1,http://n2t.net/ark:/85065/d7fx79xz,Journal of the Atmospheric Sciences,"UCAR, University and Other",2,"Dai, A.; Marsh, D.",1829282.4,
2011-06-29,Characteristics and trends in various forms of the Palmer Drought Severity Index during 1900-2008,"Dai, A.",10.1029/2010JD015541,http://n2t.net/ark:/85065/d76d5tfs,Journal of Geophysical Research-Atmospheres,UCAR only,1,"Dai, A.",114331.2,
2011-02-01,Constraints on climate sensitivity from radiation patterns in climate models,"Huber, M.; Mahlstein, I.; Wild, M.; et al",10.1175/2010JCLI3403.1,http://n2t.net/ark:/85065/d7959j14,Journal of Climate,UCAR and University,1,"Fasullo, J.",524272.6,
2011-09-01,Temperature and water vapor variance scaling in global models: Comparisons to satellite and aircraft data,"Kahn, B.; Teixeira, J.; Fetzer, E.; et al",10.1175/2011JAS3737.1,http://n2t.net/ark:/85065/d7x067jv,Journal of the Atmospheric Sciences,"UCAR, University and Other",1,"Gettelman, A.",869595.4,
2010-11-19,Observed 20th century desert dust variability: Impact on climate and biogeochemistry,"Mahowald, N.; Kloster, S.; Engelstaedter, S.; et al",10.5194/acpd-10-12585-2010,http://n2t.net/ark:/85065/d7hq40cg,Atmospheric Chemistry and Physics,"UCAR, University and Other",2,"Lawrence, D.; Lindsay, K.",13302135.8,
2010-06-01,The contribution of snow condition trends to future ground climate,"Lawrence, D.; Slater, A.",10.1007/s00382-009-0537-4,http://n2t.net/ark:/85065/d7862gzs,Climate Dynamics,UCAR and University,1,"Lawrence, D.",4521267.3,
2011-09-01,A stability analysis of divergence damping on a latitude-longitude grid,"Whitehead, J.; Jablonowski, C.; Rood, R.; et al",10.1175/2011MWR3607.1,http://n2t.net/ark:/85065/d70r9pw2,Monthly Weather Review,UCAR and University,1,"Lauritzen, P.",942944.6,
2012-04-01,"Evaluating advection/transport schemes using interrelated tracers, scatter plots and numerical mixing diagnostics","Lauritzen, P.; Thuburn, J.",,http://n2t.net/ark:/85065/d7r78fpr,Quarterly Journal of the Royal Meteorological Society,UCAR and University,1,"Lauritzen, P.",942944.6,
2011-12-01,Centennial-scale climate change from decadally-paced explosive volcanism: A coupled sea ice-ocean mechanism,"Zhong, Y.; Miller, G.; Otto-Bliesner, B.; et al",10.1007/s00382-010-0967-z,http://n2t.net/ark:/85065/d7zs2x14,Climate Dynamics,UCAR and University,4,"Otto-Bliesner, B.; Holland, M.; Bailey, D.; Schneider, D.",18038795.3,
2012-08-01,Simulation of the intraseasonal variability over the eastern Pacific ITCZ in climate models,"Jiang, X.; Waliser, D.; Kim, D.; et al",10.1007/s00382-011-1098-x,http://n2t.net/ark:/85065/d7nc61qx,Climate Dynamics,"UCAR, University and Other",1,"Neale, R.",3935881.0,
2010-12-31,Validation of Goddard Earth Observing System-version 5 MERRA planetary boundary layer heights using CALIPSO,"Jordan, N.; Hoff, R.; Bacmeister, J.",10.1029/2009JD013777,http://n2t.net/ark:/85065/d7cv4j8w,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Bacmeister, J.",3084624.5,
2011-02-19,Spatial statistics of likely convective clouds in CloudSat data,"Bacmeister, J.; Stephens, G.",10.1029/2010JD014444,http://n2t.net/ark:/85065/d74b31t4,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Bacmeister, J.",3084624.5,
2010-11-04,Decline and recovery of total column ozone using a multimodel time series analysis,"Austin, J.; Scinocca, J.; Plummer, D.; et al",10.1029/2010JD013857,http://n2t.net/ark:/85065/d7vt1sm4,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",4,"Garcia, R.; Gettelman, A.; Kinnison, D.; Lamarque, J.",22085839.7,
2011-05-11,,no authors found,10.1029/2010JD014971,http://n2t.net/ark:/85065/d7mc90j3,,,,,,
2012-05-01,Climate change projections and stratosphere-troposphere interaction,"Scaife, A.; Spangehl, T.; Fereday, D.; et al",10.1007/s00382-011-1080-7,http://n2t.net/ark:/85065/d7bv7h4h,Climate Dynamics,"UCAR, University and Other",1,"Gettelman, A.",869595.4,
2011-12-01,A modeling study of the effects of aerosols on clouds and precipitation over East Asia,"Liu, X.; Xie, X.; Yin, Z.; et al",10.1007/s00704-011-0436-6,http://n2t.net/ark:/85065/d73b60mv,Theoretical and Applied Climatology,UCAR and University,3,"Liu, X.; Liu, C.; Gettelman, A.",38952354.0,
2011-04-23,Record of tropical interannual variability of temperature and water vapor from a combined AIRS-MLS data set,"Liang, C.; Eldering, A.; Gettelman, A.; et al",10.1029/2010JD014841,http://n2t.net/ark:/85065/d7tx3fvm,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Gettelman, A.",869595.4,
2010-08-24,Sensitivity of 21st century stratospheric ozone to greenhouse gas scenarios,"Eyring, V.; Cionni, I.; Lamarque, J.; et al",10.1029/2010GL044443,http://n2t.net/ark:/85065/d7kd1zdw,Geophysical Research Letters,"UCAR, University and Other",3,"Lamarque, J.; Gettelman, A.; Kinnison, D.",21701444.0,
2010-10-23,Multimodel assessment of the upper troposphere and lower stratosphere: Tropics and global trends,"Gettelman, A.; Hegglin, M.; Son, S.; et al",10.1029/2009JD013638,http://n2t.net/ark:/85065/d79w0fzt,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",3,"Gettelman, A.; Kinnison, D.; Lamarque, J.",21701444.0,
2010-12-21,Dreary state of precipitation in global models,"Stephens, G.; L'Ecuyer, T.; Forbes, R.; et al",10.1029/2010JD014532,http://n2t.net/ark:/85065/d72b8zhj,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Gettelman, A.",869595.4,
2010-10-15,Chemistry-climate model simulations of twenty-first century stratospheric climate and circulation changes,"Butchart, N.; Cionni, I.; Eyring, V.; et al",10.1175/2010JCLI3404.1,http://n2t.net/ark:/85065/d7sx6drp,Journal of Climate,"UCAR, University and Other",3,"Garcia, R.; Gettelman, A.; Kinnison, D.",14932152.0,
2010-11-05,Chemistry-climate model simulations of spring Antarctic ozone,"Austin, J.; Struthers, H.; Scinocca, J.; et al",10.1029/2009JD013577,http://n2t.net/ark:/85065/d7jd4x9z,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",3,"Gettelman, A.; Kinnison, D.; Lamarque, J.",21701444.0,"Austin, J."
2011-02-01,"The integrated WRF/urban modeling system: development, evaluation, and applications to urban environmental problems","Chen, F.; Kusaka, H.; Bornstein, R.; et al",10.1002/joc.2158,http://n2t.net/ark:/85065/d78w3ds0,International Journal of Climatology,"UCAR, University and Other",3,"Manning, K.; Tewari, M.; Wyszogrodzki, A.",13921385.4,"Chen, F."
2010-05-02,A large-eddy simulation study of the influence of subsidence on the stably stratified atmospheric boundary layer,"Mirocha, J.; Kosovic, B.",10.1007/s10546-009-9449-4,http://n2t.net/ark:/85065/d7rx9ckv,Boundary-Layer Meteorology,UCAR and Other,1,"Kosovic, B.",261239.3,
2010-07-01,A quest for effective hygroscopic cloud seeding,"Rosenfield, D.; Axisa, D.; Woodley, W.; et al",10.1175/2010JAMC2307.1,http://n2t.net/ark:/85065/d7qz2bf1,Journal of Applied Meteorology and Climatology,UCAR and Other,1,"Axisa, D.",,
2011-05-01,A study of the urban boundary layer using different urban parameterizations and high-resolution urban canopy parameters with WRF,"Salamanca, F.; Martilli, A.; Tewari, M.; et al",10.1175/2010JAMC2538.1,http://n2t.net/ark:/85065/d7gf0v09,Journal of Applied Meteorology and Climatology,UCAR and Other,1,"Tewari, M.",3074020.3,"Chen, F."
2010-01-05,Climate and melting variability in Antarctica,"Tedesco, M.; Monaghan, A.",10.1029/2010EO010001,http://n2t.net/ark:/85065/d7zg6sr9,Eos,UCAR and University,1,"Monaghan, A.",1312613.3,
2011-02-09,Simulation of regional dust and its effect on photochemistry in the Mexico City area during MILAGRO experiment,"Ying, Z.; Tie, X.; Madronich, S.; et al",10.1016/j.atmosenv.2011.02.018,http://n2t.net/ark:/85065/d7513zq5,Atmospheric Environment,"UCAR, University and Other",1,"Tie, X.",33048.0,"Madronich, S.; Massie, S."
